country_id,state_id,fips,name,aliases,type,geo_lat,geo_long
US,IA,19043,Clayton County,,county,42.863315,-91.232879
US,IA,19045,Clinton County,,county,42.189897,-93.005932
US,IA,19047,Crawford County,,county,41.208478,-94.417459
US,IA,19049,Dallas County,,county,41.529554,-94.009474
US,IA,19051,Davis County,,county,40.98634,-94.734623
US,IA,19053,Decatur County,,county,41.208478,-94.417459
US,IA,19055,Delaware County,,county,42.502665,-90.68983
US,IA,19057,Des Moines County,,county,41.590993,-93.615245
US,IA,19059,Dickinson County,,county,41.303177,-94.461014
US,IA,19061,Dubuque County,,county,42.543579,-90.679745
US,IA,19063,Emmet County,,county,41.303191,-94.459548
US,IA,19065,Fayette County,,county,43.06785,-91.93333
US,IA,19067,Floyd County,,county,43.126089,-92.894902
US,IA,19069,Franklin County,,county,40.667166,-91.508555
US,IA,19071,Fremont County,,county,41.215869,-92.436858
US,IA,19073,Greene County,,county,42.891942,-92.802762
US,IA,19075,Grundy County,,county,41.024975,-94.181457
US,IA,19077,Guthrie County,,county,41.208478,-94.417459
US,IA,19079,Hamilton County,,county,42.52153,-93.255763
US,IA,19081,Hancock County,,county,41.711054,-96.016714
US,IA,19083,Hardin County,,county,43.080962,-91.484921
US,IA,19085,Harrison County,,county,40.759948,-94.739007
US,IA,19087,Henry County,,county,41.408079,-94.50935
US,IA,19089,Howard County,,county,41.060947,-94.360881
US,IA,19091,Humboldt County,,county,42.654316,-94.39271
US,IA,19093,Ida County,,county,41.208478,-94.417459
US,IA,19095,Iowa County,,county,41.305454,-94.480031
US,IA,19097,Jackson County,,county,40.665169,-94.716146
US,IA,19099,Jasper County,,county,41.303191,-94.459548
US,IA,19101,Jefferson County,,county,40.818425,-93.959991
US,IA,19103,Johnson County,,county,41.208478,-94.417459
US,IA,19105,Jones County,,county,41.208478,-94.417459
US,IA,19107,Keokuk County,,county,41.208478,-94.417459
US,IA,19109,Kossuth County,,county,41.408079,-94.50935
US,IA,19111,Lee County,,county,41.208478,-94.417459
US,IA,19113,Linn County,,county,43.088603,-91.488863
US,IA,19115,Louisa County,,county,41.502063,-92.680334
US,IA,19117,Lucas County,,county,41.160705,-93.289752
US,IA,19119,Lyon County,,county,41.208478,-94.417459
US,IA,19121,Madison County,,county,40.853296,-94.192748
US,IA,19123,Mahaska County,,county,41.208478,-94.417459
US,IA,19125,Marion County,,county,42.032116,-91.610566
US,IA,19127,Marshall County,,county,41.208478,-94.417459
US,IA,19129,Mills County,,county,42.048107,-90.307172
US,IA,19131,Mitchell County,,county,43.378474,-92.921627
US,IA,19133,Monona County,,county,43.04445,-91.181085
US,IA,19135,Monroe County,,county,41.517773,-93.101745
US,IA,19137,Montgomery County,,county,40.900956,-95.118457
US,IA,19139,Muscatine County,,county,41.356089,-91.12876
US,IA,19141,O'Brien County,,county,41.360161,-94.681013
US,IA,19143,Osceola County,,county,41.036355,-93.756338
US,IA,19145,Page County,,county,41.050342,-94.36267
US,IA,19147,Palo Alto County,,county,41.398955,-92.907585
US,IA,19149,Plymouth County,,county,43.162925,-93.177932
US,IA,19151,Pocahontas County,,county,41.303177,-94.461014
US,IA,19153,Polk County,,county,40.669379,-94.71613
US,IA,19155,Pottawattamie County,,county,41.303177,-94.461014
US,IA,19157,Poweshiek County,,county,41.303177,-94.461014
US,IA,19159,Ringgold County,,county,40.712935,-94.248455
US,IA,19161,Sac County,,county,41.208478,-94.417459
US,IA,19163,Scott County,,county,41.291621,-94.565142
US,IA,19165,Shelby County,,county,41.638818,-95.333359
US,IA,19167,Sioux County,,county,41.208478,-94.417459
US,IA,19169,Story County,,county,43.329084,-91.803702
US,IA,19171,Tama County,,county,41.971157,-92.581741
US,IA,19173,Taylor County,,county,41.049195,-94.360844
US,IA,19175,Union County,,county,42.259864,-93.006731
US,IA,19177,Van Buren County,,county,41.199853,-94.146992
US,IA,19179,Wapello County,,county,41.172053,-91.18837
US,IA,19181,Warren County,,county,41.303177,-94.461014
US,IA,19183,Washington County,,county,41.298389,-91.690402
US,IA,19185,Wayne County,,county,41.208478,-94.417459
US,IA,19187,Webster County,,county,42.460827,-93.81586
US,IA,19189,Winnebago County,,county,41.303177,-94.461014
US,IA,19191,Winneshiek County,,county,41.303177,-94.461014
US,IA,19193,Woodbury County,,county,41.208478,-94.417459
US,IA,19195,Worth County,,county,41.208478,-94.417459
US,IA,19197,Wright County,,county,41.303177,-94.461014
US,KS,20001,Allen County,,county,38.63682,-96.169527
US,KS,20003,Anderson County,,county,38.865945,-96.49098
US,KS,20005,Atchison County,,county,39.565044,-95.114181
US,KS,20007,Barber County,,county,38.413692,-96.781356
US,KS,20009,Barton County,,county,38.02221,-97.671579
US,KS,20011,Bourbon County,,county,38.433167,-96.15281
US,KS,20013,Brown County,,county,39.956995,-95.901952
US,KS,20015,Butler County,,county,38.261457,-96.16474
US,KS,20017,Chase County,,county,38.397614,-96.534431
US,KS,20019,Chautauqua County,,county,37.023326,-96.175023
US,KS,20021,Cherokee County,,county,38.428633,-96.194282
US,KS,20023,Cheyenne County,,county,38.269114,-95.739272
US,KS,20025,Clark County,,county,38.405087,-96.159911
US,KS,20027,Clay County,,county,39.812236,-96.014322
US,KS,20029,Cloud County,,county,39.408344,-97.474786
US,KS,20031,Coffey County,,county,38.815562,-100.571853
US,KS,20033,Comanche County,,county,38.428132,-96.193455
US,KS,20035,Cowley County,,county,39.812236,-96.014322
US,KS,20037,Crawford County,,county,38.680216,-98.110029
US,KS,20039,Decatur County,,county,38.413692,-96.781356
US,KS,20041,Dickinson County,,county,38.410575,-95.853232
US,KS,20043,Doniphan County,,county,39.785682,-95.088335
US,KS,20045,Douglas County,,county,37.685752,-97.141441
US,KS,20047,Edwards County,,county,38.565163,-96.846241
US,KS,20049,Elk County,,county,37.868411,-95.884827
US,KS,20051,Ellis County,,county,38.768873,-99.559833
US,KS,20053,Ellsworth County,,county,38.817139,-97.607057
US,KS,20055,Finney County,,county,38.349477,-97.031151
US,KS,20057,Ford County,,county,37.525839,-99.75851
US,KS,20059,Franklin County,,county,38.520148,-95.958183
US,KS,20061,Geary County,,county,38.413692,-96.781356
US,KS,20063,Gove County,,county,38.815562,-100.571853
US,KS,20065,Graham County,,county,38.769464,-99.022071
US,KS,20067,Grant County,,county,38.346706,-97.027373
US,KS,20069,Gray County,,county,39.095051,-95.792356
US,KS,20071,Greeley County,,county,39.580829,-95.339663
US,KS,20073,Greenwood County,,county,37.832878,-96.080128
US,KS,20075,Hamilton County,,county,37.979979,-96.013182
US,KS,20077,Harper County,,county,37.151644,-98.030112
US,KS,20079,Harvey County,,county,38.413692,-96.781356
US,KS,20081,Haskell County,,county,38.413692,-96.781356
US,KS,20083,Hodgeman County,,county,38.413692,-96.781356
US,KS,20085,Jackson County,,county,37.980432,-96.162343
US,KS,20087,Jefferson County,,county,38.351293,-97.021964
US,KS,20089,Jewell County,,county,39.868469,-98.301335
US,KS,20091,Johnson County,,county,37.565902,-101.753517
US,KS,20093,Kearny County,,county,38.347266,-97.005018
US,KS,20095,Kingman County,,county,37.718412,-98.123894
US,KS,20097,Kiowa County,,county,38.270525,-95.740459
US,KS,20099,Labette County,,county,37.230215,-95.074207
US,KS,20101,Lane County,,county,38.413692,-96.781356
US,KS,20103,Leavenworth County,,county,39.316213,-94.94194
US,KS,20105,Lincoln County,,county,38.929283,-98.011859
US,KS,20107,Linn County,,county,39.76789,-95.249926
US,KS,20109,Logan County,,county,39.662754,-99.566374
US,KS,20111,Lyon County,,county,38.413692,-96.781356
US,KS,20113,McPherson County,,county,38.654329,-96.492245
US,KS,20115,Marion County,,county,38.242835,-96.928226
US,KS,20117,Marshall County,,county,38.413692,-96.781356
US,KS,20119,Meade County,,county,38.346969,-97.005085
US,KS,20121,Miami County,,county,38.196483,-95.735596
US,KS,20123,Mitchell County,,county,38.381468,-98.099781
US,KS,20125,Montgomery County,,county,38.204026,-95.739217
US,KS,20127,Morris County,,county,38.385014,-96.150405
US,KS,20129,Morton County,,county,39.190311,-95.477419
US,KS,20131,Nemaha County,,county,38.413692,-96.781356
US,KS,20133,Neosho County,,county,38.194599,-95.735102
US,KS,20135,Ness County,,county,38.413692,-96.781356
US,KS,20137,Norton County,,county,39.828143,-99.887085
US,KS,20139,Osage County,,county,38.519704,-95.956792
US,KS,20141,Osborne County,,county,39.500039,-98.540964
US,KS,20143,Ottawa County,,county,39.170653,-95.477069
US,KS,20145,Pawnee County,,county,38.273998,-97.077019
US,KS,20147,Phillips County,,county,38.413692,-96.781356
US,KS,20149,Pottawatomie County,,county,38.433167,-96.15281
US,KS,20151,Pratt County,,county,37.6233,-98.773122
US,KS,20153,Rawlins County,,county,38.413692,-96.781356
US,KS,20155,Reno County,,county,39.050153,-95.118622
US,KS,20157,Republic County,,county,39.906559,-97.828959
US,KS,20159,Rice County,,county,39.567534,-97.444057
US,KS,20161,Riley County,,county,39.298938,-96.829791
US,KS,20163,Rooks County,,county,37.284092,-93.252024
US,KS,20165,Rush County,,county,38.413692,-96.781356
US,KS,20167,Russell County,,county,38.696787,-98.782842
US,KS,20169,Saline County,,county,38.576266,-97.675052
US,KS,20171,Scott County,,county,38.793016,-96.778939
US,KS,20173,Sedgwick County,,county,37.47645,-97.24483
US,KS,20175,Seward County,,county,38.176235,-98.796061
US,KS,20177,Shawnee County,,county,37.683654,-97.780234
US,KS,20179,Sheridan County,,county,38.41872,-96.189825
US,KS,20181,Sherman County,,county,38.352633,-97.016162
US,KS,20183,Smith County,,county,38.565459,-96.84758
US,KS,20185,Stafford County,,county,37.963211,-98.599671
US,KS,20187,Stanton County,,county,38.553093,-95.055866
US,KS,20189,Stevens County,,county,38.66352,-96.480204
US,KS,20191,Sumner County,,county,38.413692,-96.781356
US,KS,20193,Thomas County,,county,38.413692,-96.781356
US,KS,20195,Trego County,,county,38.413692,-96.781356
US,KS,20197,Wabaunsee County,,county,39.130241,-96.34281
US,KS,20199,Wallace County,,county,38.770207,-97.854635
US,KS,20201,Washington County,,county,39.822474,-97.055968
US,KS,20203,Wichita County,,county,37.68976,-97.34066
US,KS,20205,Wilson County,,county,37.983513,-96.010588
US,KS,20207,Woodson County,,county,38.40616,-96.165315
US,KS,20209,Wyandotte County,,county,38.433167,-96.15281
US,KY,21001,Adair County,,county,37.300366,-86.643428
US,KY,21003,Allen County,,county,36.650948,-87.433151
US,KY,21005,Anderson County,,county,37.34072,-82.618044
US,KY,21007,Ballard County,,county,36.694398,-87.470062
US,KY,21009,Barren County,,county,36.662652,-87.417107
US,KY,21011,Bath County,,county,37.300366,-86.643428
US,KY,21013,Bell County,,county,36.662652,-87.417108
US,KY,21015,Boone County,,county,37.565577,-84.296712
US,KY,21017,Bourbon County,,county,37.050844,-84.62292
US,KY,21019,Boyd County,,county,38.542006,-84.365153
US,KY,21021,Boyle County,,county,36.662652,-87.417108
US,KY,21023,Bracken County,,county,37.525812,-82.457939
US,KY,21025,Breathitt County,,county,36.853957,-87.486057
US,KY,21027,Breckinridge County,,county,36.785883,-87.948627
US,KY,21029,Bullitt County,,county,37.021639,-86.756891
US,KY,21031,Butler County,,county,38.750808,-84.38968
US,KY,21033,Caldwell County,,county,37.650853,-84.765607
US,KY,21035,Calloway County,,county,36.783111,-83.564272
US,KY,21037,Campbell County,,county,37.315126,-85.371535
US,KY,21039,Carlisle County,,county,38.179162,-84.027445
US,KY,21041,Carroll County,,county,36.647058,-87.397255
US,KY,21043,Carter County,,county,36.659684,-87.414569
US,KY,21045,Casey County,,county,36.555491,-89.035947
US,KY,21047,Christian County,,county,36.894566,-86.828566
US,KY,21049,Clark County,,county,36.8357,-86.88835
US,KY,21051,Clay County,,county,37.492255,-87.861435
US,KY,21053,Clinton County,,county,38.191991,-84.26717
US,KY,21055,Crittenden County,,county,38.793202,-84.609333
US,KY,21057,Cumberland County,,county,36.796348,-85.071956
US,KY,21059,Daviess County,,county,38.389392,-84.536076
US,KY,21061,Edmonson County,,county,36.623661,-87.434777
US,KY,21063,Elliott County,,county,36.781718,-86.657586
US,KY,21065,Estill County,,county,37.53488,-82.629172
US,KY,21067,Fayette County,,county,37.525812,-82.457939
US,KY,21069,Fleming County,,county,38.961754,-84.542964
US,KY,21071,Floyd County,,county,37.276379,-84.514179
US,KY,21073,Franklin County,,county,38.439505,-85.051735
US,KY,21075,Fulton County,,county,36.779176,-88.475935
US,KY,21077,Gallatin County,,county,37.375332,-87.644605
US,KY,21079,Garrard County,,county,36.623661,-87.434777
US,KY,21081,Grant County,,county,36.963929,-84.514885
US,KY,21083,Graves County,,county,36.623661,-87.434777
US,KY,21085,Grayson County,,county,38.344369,-82.848388
US,KY,21087,Green County,,county,38.17077,-83.438148
US,KY,21089,Greenup County,,county,38.545677,-82.76062
US,KY,21091,Hancock County,,county,36.875003,-87.463115
US,KY,21093,Hardin County,,county,37.423448,-86.801918
US,KY,21095,Harlan County,,county,36.841677,-83.322593
US,KY,21097,Harrison County,,county,36.858075,-87.488889
US,KY,21099,Hart County,,county,37.310589,-84.015779
US,KY,21101,Henderson County,,county,37.787276,-87.610191
US,KY,21103,Henry County,,county,36.689831,-87.170943
US,KY,21105,Hickman County,,county,36.894566,-86.828566
US,KY,21107,Hopkins County,,county,36.818754,-87.430852
US,KY,21109,Jackson County,,county,36.843287,-87.53563
US,KY,21111,Jefferson County,,county,38.204547,-85.73993
US,KY,21113,Jessamine County,,county,36.810544,-87.153324
US,KY,21115,Johnson County,,county,36.653793,-87.414281
US,KY,21117,Kenton County,,county,38.667364,-84.3018
US,KY,21119,Knott County,,county,37.132968,-85.651709
US,KY,21121,Knox County,,county,36.649284,-87.418737
US,KY,21123,Larue County,,county,38.386268,-84.293216
US,KY,21125,Laurel County,,county,37.602993,-82.308194
US,KY,21127,Lawrence County,,county,36.640171,-87.437225
US,KY,21129,Lee County,,county,36.642254,-87.433113
US,KY,21131,Leslie County,,county,36.789293,-85.411476
US,KY,21133,Letcher County,,county,37.114371,-82.818171
US,KY,21135,Lewis County,,county,36.885507,-88.77394
US,KY,21137,Lincoln County,,county,38.225915,-85.621032
US,KY,21139,Livingston County,,county,36.795743,-87.956076
US,KY,21141,Logan County,,county,37.850466,-84.519106
US,KY,21143,Lyon County,,county,37.297516,-86.64899
US,KY,21145,McCracken County,,county,36.877117,-87.506074
US,KY,21147,McCreary County,,county,36.810544,-87.153324
US,KY,21149,McLean County,,county,36.86229,-87.477873
US,KY,21151,Madison County,,county,36.863271,-87.83956
US,KY,21153,Magoffin County,,county,36.623661,-87.434777
US,KY,21155,Marion County,,county,37.219761,-88.141559
US,KY,21157,Marshall County,,county,38.611347,-83.80782
US,KY,21159,Martin County,,county,37.561083,-82.762827
US,KY,21161,Mason County,,county,39.091251,-84.5385
US,KY,21163,Meade County,,county,37.503539,-82.495587
US,KY,21165,Menifee County,,county,36.810544,-87.153324
US,KY,21167,Mercer County,,county,36.810544,-87.153324
US,KY,21169,Metcalfe County,,county,36.876086,-87.479636
US,KY,21171,Monroe County,,county,36.648461,-87.417701
US,KY,21173,Montgomery County,,county,36.860642,-87.838884
US,KY,21175,Morgan County,,county,39.077306,-84.532507
US,KY,21177,Muhlenberg County,,county,36.810544,-87.153324
US,KY,21179,Nelson County,,county,37.301711,-87.259872
US,KY,21181,Nicholas County,,county,37.082673,-88.397171
US,KY,21183,Ohio County,,county,37.301045,-82.339765
US,KY,21185,Oldham County,,county,38.397404,-85.619777
US,KY,21187,Owen County,,county,36.84378,-86.889838
US,KY,21189,Owsley County,,county,36.623661,-87.434777
US,KY,21191,Pendleton County,,county,38.462413,-85.306912
US,KY,21193,Perry County,,county,36.864633,-87.837791
US,KY,21195,Pike County,,county,37.525812,-82.457939
US,KY,21197,Powell County,,county,36.935055,-87.351992
US,KY,21199,Pulaski County,,county,37.085096,-84.612029
US,KY,21201,Robertson County,,county,37.707186,-87.472802
US,KY,21203,Rockcastle County,,county,36.835198,-86.803266
US,KY,21205,Rowan County,,county,36.988223,-85.068196
US,KY,21207,Russell County,,county,38.543084,-82.744476
US,KY,21209,Scott County,,county,36.842315,-87.539554
US,KY,21211,Shelby County,,county,36.858021,-87.823019
US,KY,21213,Simpson County,,county,38.229763,-85.358251
US,KY,21215,Spencer County,,county,36.65846,-87.417831
US,KY,21217,Taylor County,,county,37.056416,-88.651394
US,KY,21219,Todd County,,county,36.676897,-86.952046
US,KY,21221,Trigg County,,county,36.987074,-85.916015
US,KY,21223,Trimble County,,county,36.847865,-87.496575
US,KY,21225,Union County,,county,38.959984,-84.6822
US,KY,21227,Warren County,,county,36.820609,-86.854793
US,KY,21229,Washington County,,county,36.659754,-87.406764
US,KY,21231,Wayne County,,county,36.850593,-87.51883
US,KY,21233,Webster County,,county,37.889686,-86.339963
US,KY,21235,Whitley County,,county,37.029254,-84.946216
US,KY,21237,Wolfe County,,county,38.372147,-83.088965
US,KY,21239,Woodford County,,county,36.623661,-87.434777
US,LA,22001,Acadia Parish,,county,30.29053,-92.41198
US,LA,22003,Allen Parish,,county,31.657165,-93.075322
US,LA,22005,Ascension Parish,,county,30.20354,-90.91129
US,LA,22007,Assumption Parish,,county,29.90077,-91.06259
US,LA,22009,Avoyelles Parish,,county,31.07624,-92.00138
US,LA,22011,Beauregard Parish,,county,30.64847,-93.34334
US,LA,22013,Bienville Parish,,county,32.159829,-92.977459
US,LA,22015,Bossier Parish,,county,32.67899,-93.605
US,LA,22017,Caddo Parish,,county,31.636869,-91.858919
US,LA,22019,Calcasieu Parish,,county,31.225617,-93.101389
US,LA,22021,Caldwell Parish,,county,32.09227,-92.11661
US,LA,22023,Cameron Parish,,county,29.760285,-93.577331
US,LA,22025,Catahoula Parish,,county,30.210624,-91.702885
US,LA,22027,Claiborne Parish,,county,32.517959,-92.13526
US,LA,22029,Concordia Parish,,county,32.52303,-92.082039
US,LA,22031,De Soto Parish,,county,30.235874,-92.180689
US,LA,22033,East Baton Rouge Parish,,county,30.481755,-91.165701
US,LA,22035,East Carroll Parish,,county,29.815766,-93.080091
US,LA,22037,East Feliciana Parish,,county,30.84507,-91.04554
US,LA,22039,Evangeline Parish,,county,30.24661,-92.60034
US,LA,22041,Franklin Parish,,county,30.384855,-90.035702
US,LA,22043,Grant Parish,,county,30.617618,-92.058528
US,LA,22045,Iberia Parish,,county,29.51353,-91.83964
US,LA,22047,Iberville Parish,,county,30.295494,-91.121017
US,LA,22049,Jackson Parish,,county,32.30203,-92.55774
US,LA,22051,Jefferson Parish,,county,29.968292,-90.166519
US,LA,22053,Jefferson Davis Parish,,county,30.001157,-91.843365
US,LA,22055,Lafayette Parish,,county,30.230542,-92.020811
US,LA,22057,Lafourche Parish,,county,29.797446,-90.824854
US,LA,22059,LaSalle Parish,,county,34.05223,-118.24368
US,LA,22061,Lincoln Parish,,county,32.60164,-92.66482
US,LA,22063,Livingston Parish,,county,30.660418,-91.175129
US,LA,22065,Madison Parish,,county,32.3644,-91.24258
US,LA,22067,Morehouse Parish,,county,32.82022,-91.8018
US,LA,22069,Natchitoches Parish,,county,31.669316,-93.046882
US,LA,22071,Orleans Parish,,county,30.06864,-89.92813
US,LA,22073,Ouachita Parish,,county,32.47831,-92.15487
US,LA,22075,Plaquemines Parish,,county,30.290675,-91.233758
US,LA,22077,Pointe Coupee Parish,,county,30.7094,-91.60079
US,LA,22079,Rapides Parish,,county,31.739782,-93.083333
US,LA,22081,Red River Parish,,county,32.09315,-93.33988
US,LA,22083,Richland Parish,,county,32.41779,-91.76349
US,LA,22085,Sabine Parish,,county,31.56401,-93.5547
US,LA,22087,St. Bernard Parish,,county,29.90473,-89.30413
US,LA,22089,St. Charles Parish,,county,29.90553,-90.35822
US,LA,22091,St. Helena Parish,,county,31.270481,-92.447554
US,LA,22093,St. James Parish,,county,30.0263,-90.79632
US,LA,22095,St. John the Baptist Parish,,county,30.505382,-90.533444
US,LA,22097,St. Landry Parish,,county,31.146458,-92.847997
US,LA,22099,St. Martin Parish,,county,31.971065,-93.18746
US,LA,22101,St. Mary Parish,,county,30.222989,-92.267493
US,LA,22103,St. Tammany Parish,,county,30.40875,-89.95393
US,LA,22105,Tangipahoa Parish,,county,30.881481,-90.517029
US,LA,22107,Tensas Parish,,county,32.00166,-91.34007
US,LA,22109,Terrebonne Parish,,county,32.556789,-92.16682
US,LA,22111,Union Parish,,county,30.28644,-91.239866
US,LA,22113,Vermilion Parish,,county,29.80939,-92.30428
US,LA,22115,Vernon Parish,,county,32.525169,-92.634074
US,LA,22117,Washington Parish,,county,30.613516,-92.059002
US,LA,22119,Webster Parish,,county,32.71345,-93.33498
US,LA,22121,West Baton Rouge Parish,,county,30.481755,-91.165701
US,LA,22123,West Carroll Parish,,county,29.815766,-93.080091
US,LA,22125,West Feliciana Parish,,county,29.700483,-90.626084
US,LA,22127,Winn Parish,,county,31.94425,-92.63677
US,ME,23001,Androscoggin County,,county,44.16585,-70.20644
US,ME,23003,Aroostook County,,county,46.65881,-68.59889
US,ME,23005,Cumberland County,,county,43.793177,-70.251843
US,ME,23007,Franklin County,,county,44.586106,-68.253722
US,ME,23009,Hancock County,,county,44.534951,-68.365932
US,ME,23011,Kennebec County,,county,44.691893,-67.466312
US,ME,23013,Knox County,,county,44.0273,-69.01555
US,ME,23015,Lincoln County,,county,45.364654,-68.499898
US,ME,23017,Oxford County,,county,44.49977,-70.75657
US,ME,23019,Penobscot County,,county,44.466767,-68.709637
US,ME,23021,Piscataquis County,,county,45.83736,-69.28452
US,ME,23023,Sagadahoc County,,county,43.91173,-69.83931
US,ME,23025,Somerset County,,county,45.51385,-69.95882
US,ME,23027,Waldo County,,county,44.480683,-69.135019
US,ME,23029,Washington County,,county,44.251241,-69.342461
US,ME,23031,York County,,county,43.149927,-70.662461
US,MD,24001,Allegany County,,county,39.651705,-78.773358
US,MD,24003,Anne Arundel County,,county,39.232689,-76.615395
US,MD,24005,Baltimore County,,county,39.242899,-76.631131
US,MD,24009,Calvert County,,county,38.469308,-76.479326
US,MD,24011,Caroline County,,county,39.389071,-79.468159
US,MD,24013,Carroll County,,county,39.282154,-76.627205
US,MD,24015,Cecil County,,county,39.117827,-77.212471
US,MD,24017,Charles County,,county,39.085277,-77.138908
US,MD,24019,Dorchester County,,county,39.042574,-77.11917
US,MD,24021,Frederick County,,county,39.364094,-75.885075
US,MD,24023,Garrett County,,county,39.137515,-77.137495
US,MD,24025,Harford County,,county,39.552036,-76.37593
US,MD,24027,Howard County,,county,39.20854,-77.141737
US,MD,24029,Kent County,,county,39.019649,-77.06423
US,MD,24031,Montgomery County,,county,39.150376,-77.214787
US,MD,24033,Prince George's County,,county,39.099402,-76.953276
US,MD,24035,Queen Anne's County,,county,39.085803,-77.133247
US,MD,24037,St. Mary's County,,county,39.371308,-76.355655
US,MD,24039,Somerset County,,county,38.967334,-77.103468
US,MD,24041,Talbot County,,county,39.070991,-77.132176
US,MD,24043,Washington County,,county,39.141264,-77.178168
US,MD,24045,Wicomico County,,county,38.50014,-76.790965
US,MD,24047,Worcester County,,county,39.117827,-77.212471
US,MD,24510,Baltimore city,,county,39.299351,-76.722079
US,MA,25001,Barnstable County,,county,41.707788,-70.306068
US,MA,25003,Berkshire County,,county,42.175106,-73.294629
US,MA,25005,Bristol County,,county,41.75709,-71.08852
US,MA,25007,Dukes County,,county,41.38877,-70.69877
US,MA,25009,Essex County,,county,42.63887,-70.86792
US,MA,25011,Franklin County,,county,42.441483,-71.014793
US,MA,25013,Hampden County,,county,42.056968,-72.459865
US,MA,25015,Hampshire County,,county,42.34014,-72.66377
US,MA,25017,Middlesex County,,county,42.48555,-71.39184
US,MA,25019,Nantucket County,,county,41.30124,-70.12811
US,MA,25021,Norfolk County,,county,42.126618,-71.377085
US,MA,25023,Plymouth County,,county,41.823277,-70.549562
US,MA,25025,Suffolk County,,county,42.34866,-70.98564
US,MA,25027,Worcester County,,county,42.271399,-71.798811
US,MI,26001,Alcona County,,county,42.627666,-82.518492
US,MI,26003,Alger County,,county,44.124986,-84.118952
US,MI,26005,Allegan County,,county,42.535667,-85.858531
US,MI,26007,Alpena County,,county,43.942679,-82.99611
US,MI,26009,Antrim County,,county,43.942679,-82.99611
US,MI,26011,Arenac County,,county,43.942679,-82.99611
US,MI,26013,Baraga County,,county,46.774806,-88.494207
US,MI,26015,Barry County,,county,42.863661,-85.822732
US,MI,26017,Bay County,,county,43.942679,-82.99611
US,MI,26019,Benzie County,,county,43.942679,-82.99611
US,MI,26021,Berrien County,,county,42.823978,-83.944401
US,MI,26023,Branch County,,county,43.938946,-86.039266
US,MI,26025,Calhoun County,,county,43.942679,-82.99611
US,MI,26027,Cass County,,county,43.942679,-82.99611
US,MI,26029,Charlevoix County,,county,43.942679,-82.99611
US,MI,26031,Cheboygan County,,county,43.939508,-82.985016
US,MI,26033,Chippewa County,,county,43.942679,-82.99611
US,MI,26035,Clare County,,county,43.937677,-84.767911
US,MI,26037,Clinton County,,county,42.571709,-82.867187
US,MI,26039,Crawford County,,county,43.638943,-84.788195
US,MI,26041,Delta County,,county,43.942679,-82.99611
US,MI,26043,Dickinson County,,county,43.942679,-82.99611
US,MI,26045,Eaton County,,county,43.939508,-82.985016
US,MI,26047,Emmet County,,county,42.994325,-82.760409
US,MI,26049,Genesee County,,county,43.108959,-83.617457
US,MI,26051,Gladwin County,,county,43.988577,-84.676795
US,MI,26053,Gogebic County,,county,43.942679,-82.99611
US,MI,26055,Grand Traverse County,,county,44.790434,-85.855286
US,MI,26057,Gratiot County,,county,43.942679,-82.99611
US,MI,26059,Hillsdale County,,county,41.923307,-84.631731
US,MI,26061,Houghton County,,county,47.194423,-88.643684
US,MI,26063,Huron County,,county,45.074566,-83.635279
US,MI,26065,Ingham County,,county,43.942679,-82.99611
US,MI,26067,Ionia County,,county,44.11761,-85.484299
US,MI,26069,Iosco County,,county,43.942679,-82.99611
US,MI,26071,Iron County,,county,43.942679,-82.99611
US,MI,26073,Isabella County,,county,43.942679,-82.99611
US,MI,26075,Jackson County,,county,43.942679,-82.99611
US,MI,26077,Kalamazoo County,,county,42.294207,-85.598596
US,MI,26079,Kalkaska County,,county,44.738228,-85.174478
US,MI,26081,Kent County,,county,43.942679,-82.99611
US,MI,26083,Keweenaw County,,county,43.191987,-85.340131
US,MI,26085,Lake County,,county,43.852229,-85.002787
US,MI,26087,Lapeer County,,county,42.904114,-83.311985
US,MI,26089,Leelanau County,,county,43.939508,-82.985016
US,MI,26091,Lenawee County,,county,43.942679,-82.99611
US,MI,26093,Livingston County,,county,43.942679,-82.99611
US,MI,26095,Luce County,,county,42.420423,-85.228951
US,MI,26097,Mackinac County,,county,43.942679,-82.99611
US,MI,26099,Macomb County,,county,43.942679,-82.99611
US,MI,26101,Manistee County,,county,44.234635,-86.306517
US,MI,26103,Marquette County,,county,46.526852,-87.393304
US,MI,26105,Mason County,,county,42.58221,-84.44782
US,MI,26107,Mecosta County,,county,43.942679,-82.99611
US,MI,26109,Menominee County,,county,43.939508,-82.985016
US,MI,26111,Midland County,,county,42.393125,-85.387762
US,MI,26113,Missaukee County,,county,43.23683,-86.252634
US,MI,26115,Monroe County,,county,41.917647,-83.396705
US,MI,26117,Montcalm County,,county,43.942679,-82.99611
US,MI,26119,Montmorency County,,county,43.119369,-83.703358
US,MI,26121,Muskegon County,,county,43.23683,-86.252634
US,MI,26123,Newaygo County,,county,43.942679,-82.99611
US,MI,26125,Oakland County,,county,42.749164,-83.197254
US,MI,26127,Oceana County,,county,43.942679,-82.99611
US,MI,26129,Ogemaw County,,county,43.942679,-82.99611
US,MI,26131,Ontonagon County,,county,46.873944,-89.320447
US,MI,26133,Osceola County,,county,47.23914,-88.442831
US,MI,26135,Oscoda County,,county,44.451695,-83.335664
US,MI,26137,Otsego County,,county,43.942679,-82.99611
US,MI,26139,Ottawa County,,county,43.942679,-82.99611
