country_id,state_id,fips,population
US,TN,47123,46545
US,TN,47125,208993
US,TN,47127,6488
US,TN,47129,21403
US,TN,47131,30069
US,TN,47133,22241
US,TN,47135,8076
US,TN,47137,5048
US,TN,47139,16832
US,TN,47141,80245
US,TN,47143,33167
US,TN,47145,53382
US,TN,47147,71813
US,TN,47149,332285
US,TN,47151,22068
US,TN,47153,15026
US,TN,47155,98250
US,TN,47157,937166
US,TN,47159,20157
US,TN,47161,13715
US,TN,47163,158348
US,TN,47165,191283
US,TN,47167,61599
US,TN,47169,11284
US,TN,47171,17883
US,TN,47173,19972
US,TN,47175,5872
US,TN,47177,41277
US,TN,47179,129375
US,TN,47181,16673
US,TN,47183,33328
US,TN,47185,27345
US,TN,47187,238412
US,TN,47189,144657
US,TX,00048,28995881
US,TX,48001,57735
US,TX,48003,18705
US,TX,48005,86715
US,TX,48007,23510
US,TX,48009,8553
US,TX,48011,1887
US,TX,48013,51153
US,TX,48015,30032
US,TX,48017,7000
US,TX,48019,23112
US,TX,48021,88723
US,TX,48023,3509
US,TX,48025,32565
US,TX,48027,362924
US,TX,48029,2003554
US,TX,48031,11931
US,TX,48033,654
US,TX,48035,18685
US,TX,48037,93245
US,TX,48039,374264
US,TX,48041,229211
US,TX,48043,9203
US,TX,48045,1546
US,TX,48047,7093
US,TX,48049,37864
US,TX,48051,18443
US,TX,48053,48155
US,TX,48055,43664
US,TX,48057,21290
US,TX,48059,13943
US,TX,48061,423163
US,TX,48063,13094
US,TX,48065,5926
US,TX,48067,30026
US,TX,48069,7530
US,TX,48071,43837
US,TX,48073,52646
US,TX,48075,7306
US,TX,48077,10471
US,TX,48079,2853
US,TX,48081,3387
US,TX,48083,8175
US,TX,48085,1034730
US,TX,48087,2920
US,TX,48089,21493
US,TX,48091,156209
US,TX,48093,13635
US,TX,48095,2726
US,TX,48097,41257
US,TX,48099,75951
US,TX,48101,1398
US,TX,48103,4797
US,TX,48105,3464
US,TX,48107,5737
US,TX,48109,2171
US,TX,48111,7287
US,TX,48113,2635516
US,TX,48115,12728
US,TX,48117,18546
US,TX,48119,5331
US,TX,48121,887207
US,TX,48123,20160
US,TX,48125,2211
US,TX,48127,10124
US,TX,48129,3278
US,TX,48131,11157
US,TX,48133,18360
US,TX,48135,166223
US,TX,48137,1932
US,TX,48139,184826
US,TX,48141,839238
US,TX,48143,42698
US,TX,48145,17297
US,TX,48147,35514
US,TX,48149,25346
US,TX,48151,3830
US,TX,48153,5712
US,TX,48155,1155
US,TX,48157,811688
US,TX,48159,10725
US,TX,48161,19717
US,TX,48163,20306
US,TX,48165,21492
US,TX,48167,342139
US,TX,48169,6229
US,TX,48171,26988
US,TX,48173,1409
US,TX,48175,7658
US,TX,48177,20837
US,TX,48179,21886
US,TX,48181,136212
US,TX,48183,123945
US,TX,48185,28880
US,TX,48187,166847
US,TX,48189,33406
US,TX,48191,2964
US,TX,48193,8461
US,TX,48195,5399
US,TX,48197,3933
US,TX,48199,57602
US,TX,48201,4713325
US,TX,48203,66553
US,TX,48205,5576
US,TX,48207,5658
US,TX,48209,230191
US,TX,48211,3819
US,TX,48213,82737
US,TX,48215,868707
US,TX,48217,36649
US,TX,48219,23021
US,TX,48221,61643
US,TX,48223,37084
US,TX,48225,22968
US,TX,48227,36664
US,TX,48229,4886
US,TX,48231,98594
US,TX,48233,20938
US,TX,48235,1536
US,TX,48237,8935
US,TX,48239,14760
US,TX,48241,35529
US,TX,48243,2274
US,TX,48245,251565
US,TX,48247,5200
US,TX,48249,40482
US,TX,48251,175817
US,TX,48253,20083
US,TX,48255,15601
US,TX,48257,136154
US,TX,48259,47431
US,TX,48261,404
US,TX,48263,762
US,TX,48265,52600
US,TX,48267,4337
US,TX,48269,272
US,TX,48271,3667
US,TX,48273,30680
US,TX,48275,3664
US,TX,48277,49859
US,TX,48279,12893
US,TX,48281,21428
US,TX,48283,7520
US,TX,48285,20154
US,TX,48287,17239
US,TX,48289,17404
US,TX,48291,88219
US,TX,48293,23437
US,TX,48295,3233
US,TX,48297,12207
US,TX,48299,21795
US,TX,48301,169
US,TX,48303,310569
US,TX,48305,5951
US,TX,48307,7984
US,TX,48309,256623
US,TX,48311,743
US,TX,48313,14284
US,TX,48315,9854
US,TX,48317,5771
US,TX,48319,4274
US,TX,48321,36643
US,TX,48323,58722
US,TX,48325,51584
US,TX,48327,2138
US,TX,48329,176832
US,TX,48331,24823
US,TX,48333,4873
US,TX,48335,8545
US,TX,48337,19818
US,TX,48339,607391
US,TX,48341,20940
US,TX,48343,12388
US,TX,48345,1200
US,TX,48347,65204
US,TX,48349,50113
US,TX,48351,13595
US,TX,48353,14714
US,TX,48355,362294
US,TX,48357,9836
US,TX,48359,2112
US,TX,48361,83396
US,TX,48363,29189
US,TX,48365,23194
US,TX,48367,142878
US,TX,48369,9605
US,TX,48371,15823
US,TX,48373,51353
US,TX,48375,117415
US,TX,48377,6704
US,TX,48379,12514
US,TX,48381,137713
US,TX,48383,3849
US,TX,48385,3452
US,TX,48387,12023
US,TX,48389,15976
US,TX,48391,6948
US,TX,48393,854
US,TX,48395,17074
US,TX,48397,104915
US,TX,48399,10264
US,TX,48401,54406
US,TX,48403,10542
US,TX,48405,8237
US,TX,48407,28859
US,TX,48409,66730
US,TX,48411,6055
US,TX,48413,2793
US,TX,48415,16703
US,TX,48417,3265
US,TX,48419,25274
US,TX,48421,3022
US,TX,48423,232751
US,TX,48425,9128
US,TX,48427,64633
US,TX,48429,9366
US,TX,48431,1291
US,TX,48433,1350
US,TX,48435,3776
US,TX,48437,7397
US,TX,48439,2102515
US,TX,48441,138034
US,TX,48443,776
US,TX,48445,12337
US,TX,48447,1501
US,TX,48449,32750
US,TX,48451,119200
US,TX,48453,1273954
US,TX,48455,14651
US,TX,48457,21672
US,TX,48459,41753
US,TX,48461,3657
US,TX,48463,26741
US,TX,48465,49025
US,TX,48467,56590
US,TX,48469,92084
US,TX,48471,72971
US,TX,48473,55246
US,TX,48475,11998
US,TX,48477,35882
US,TX,48479,276652
US,TX,48481,41556
US,TX,48483,5056
US,TX,48485,132230
US,TX,48487,12769
US,TX,48489,21358
US,TX,48491,590551
US,TX,48493,51070
US,TX,48495,8010
US,TX,48497,69984
US,TX,48499,45539
US,TX,48501,8713
US,TX,48503,18010
US,TX,48505,14179
US,TX,48507,11840
US,UT,00049,3205958
US,UT,49001,6710
US,UT,49003,56046
US,UT,49005,128289
US,UT,49007,20463
US,UT,49009,950
US,UT,49011,355481
US,UT,49013,19938
US,UT,49015,10012
US,UT,49017,5051
US,UT,49019,9754
US,UT,49021,54839
US,UT,49023,12017
US,UT,49025,7886
US,UT,49027,13188
US,UT,49029,12124
US,UT,49031,1479
US,UT,49033,2483
US,UT,49035,1160437
US,UT,49037,15308
US,UT,49039,30939
US,UT,49041,21620
US,UT,49043,42145
US,UT,49045,72259
US,UT,49047,35734
US,UT,49049,636235
US,UT,49051,34091
US,UT,49053,177556
US,UT,49055,2711
US,UT,49057,260213
US,VT,00050,623989
US,VT,50001,36777
US,VT,50003,35470
US,VT,50005,29993
US,VT,50007,163774
US,VT,50009,6163
US,VT,50011,49402
US,VT,50013,7235
US,VT,50015,25362
US,VT,50017,28892
US,VT,50019,27037
US,VT,50021,58191
US,VT,50023,58409
US,VT,50025,42222
US,VT,50027,55062
US,VA,00051,8535519
US,VA,51001,32316
US,VA,51003,109330
US,VA,51005,14860
US,VA,51007,13145
US,VA,51009,31605
US,VA,51011,15911
US,VA,51013,236842
US,VA,51015,75558
US,VA,51017,4147
US,VA,51019,78997
US,VA,51021,6280
US,VA,51023,33419
US,VA,51025,16231
US,VA,51027,21004
US,VA,51029,17148
US,VA,51031,54885
US,VA,51033,30725
US,VA,51035,29791
US,VA,51036,6963
US,VA,51037,11880
US,VA,51041,352802
US,VA,51043,14619
US,VA,51045,5131
US,VA,51047,52605
US,VA,51049,9932
US,VA,51051,14318
US,VA,51053,28544
US,VA,51057,10953
US,VA,51059,1147532
US,VA,51061,71222
US,VA,51063,15749
US,VA,51065,27270
US,VA,51067,56042
US,VA,51069,89313
US,VA,51071,16720
US,VA,51073,37348
US,VA,51075,23753
US,VA,51077,15550
US,VA,51079,19819
US,VA,51081,11336
US,VA,51083,33911
US,VA,51085,107766
US,VA,51087,330818
US,VA,51089,50557
US,VA,51091,2190
US,VA,51093,37109
US,VA,51095,76523
US,VA,51097,7025
US,VA,51099,26836
US,VA,51101,17148
US,VA,51103,10603
US,VA,51105,23423
US,VA,51107,413538
US,VA,51109,37591
US,VA,51111,12196
US,VA,51113,13261
US,VA,51115,8834
US,VA,51117,30587
US,VA,51119,10582
US,VA,51121,98535
US,VA,51125,14930
US,VA,51127,23091
US,VA,51131,11710
US,VA,51133,12095
US,VA,51135,15232
US,VA,51137,37051
US,VA,51139,23902
US,VA,51141,17608
US,VA,51143,60354
US,VA,51145,29652
US,VA,51147,22802
US,VA,51149,38353
US,VA,51153,470335
US,VA,51155,34027
US,VA,51157,7370
US,VA,51159,9023
US,VA,51161,94186
US,VA,51163,22573
US,VA,51165,81948
US,VA,51167,26586
US,VA,51169,21566
US,VA,51171,43616
US,VA,51173,30104
US,VA,51175,17631
US,VA,51177,136215
US,VA,51179,152882
US,VA,51181,6422
US,VA,51183,11159
US,VA,51185,40595
US,VA,51187,40164
US,VA,51191,53740
US,VA,51193,18015
US,VA,51195,37383
US,VA,51197,28684
US,VA,51199,68280
US,VA,51510,159428
US,VA,51520,16762
US,VA,51530,6478
US,VA,51540,47266
US,VA,51550,244835
US,VA,51570,17370
US,VA,51580,5538
US,VA,51590,40044
US,VA,51595,5346
US,VA,51600,24019
US,VA,51610,14617
US,VA,51620,7967
US,VA,51630,29036
US,VA,51640,6347
US,VA,51650,134510
US,VA,51660,53016
US,VA,51670,22529
US,VA,51678,7446
US,VA,51680,82168
US,VA,51683,41085
US,VA,51685,17478
US,VA,51690,12554
US,VA,51700,179225
US,VA,51710,242742
US,VA,51720,3981
US,VA,51730,31346
US,VA,51735,12271
US,VA,51740,94398
US,VA,51750,18249
US,VA,51760,230436
US,VA,51770,99143
US,VA,51775,25301
US,VA,51790,24932
US,VA,51800,92108
US,VA,51810,449974
US,VA,51820,22630
US,VA,51830,14954
US,VA,51840,28078
US,WA,00053,7614893
US,WA,53001,19983
US,WA,53003,22582
US,WA,53005,204390
US,WA,53007,77200
US,WA,53009,77331
US,WA,53011,488241
US,WA,53013,3985
US,WA,53015,110593
US,WA,53017,43429
US,WA,53019,7627
US,WA,53021,95222
US,WA,53023,2225
US,WA,53025,97733
US,WA,53027,75061
US,WA,53029,85141
US,WA,53031,32221
US,WA,53033,2252782
US,WA,53035,271473
US,WA,53037,47935
US,WA,53039,22425
US,WA,53041,80707
US,WA,53043,10939
US,WA,53045,66768
US,WA,53047,42243
US,WA,53049,22471
US,WA,53051,13724
US,WA,53053,904980
US,WA,53055,17582
US,WA,53057,129205
US,WA,53059,12083
US,WA,53061,822083
US,WA,53063,522798
US,WA,53065,45723
US,WA,53067,290536
US,WA,53069,4488
US,WA,53071,60760
US,WA,53073,229247
US,WA,53075,50104
US,WA,53077,250873
US,WV,00054,1792147
US,WV,54001,16441
US,WV,54003,119171
US,WV,54005,21457
US,WV,54007,13957
US,WV,54009,21939
US,WV,54011,91945
US,WV,54013,7109
US,WV,54015,8508
US,WV,54017,8448
US,WV,54019,42406
US,WV,54021,7823
US,WV,54023,11568
US,WV,54025,34662
US,WV,54027,23175
US,WV,54029,28810
US,WV,54031,13776
US,WV,54033,67256
US,WV,54035,28576
US,WV,54037,57146
US,WV,54039,178124
US,WV,54041,15907
US,WV,54043,20409
US,WV,54045,32019
US,WV,54047,17624
US,WV,54049,56072
US,WV,54051,30531
US,WV,54053,26516
US,WV,54055,58758
US,WV,54057,26868
US,WV,54059,23424
US,WV,54061,105612
US,WV,54063,13275
US,WV,54065,17884
US,WV,54067,24496
US,WV,54069,41411
US,WV,54071,6969
US,WV,54073,7460
US,WV,54075,8247
US,WV,54077,33432
US,WV,54079,56450
US,WV,54081,73361
US,WV,54083,28695
US,WV,54085,9554
US,WV,54087,13688
US,WV,54089,12573
US,WV,54091,16695
US,WV,54093,6839
US,WV,54095,8591
US,WV,54097,24176
US,WV,54099,39402
US,WV,54101,8114
US,WV,54103,15065
US,WV,54105,5821
US,WV,54107,83518
US,WV,54109,20394
US,WI,00055,5822434
US,WI,55001,20220
US,WI,55003,15562
US,WI,55005,45244
US,WI,55007,15036
US,WI,55009,264542
US,WI,55011,13031
US,WI,55013,15414
US,WI,55015,50089
US,WI,55017,64658
US,WI,55019,34774
US,WI,55021,57532
US,WI,55023,16131
US,WI,55025,546695
US,WI,55027,87839
US,WI,55029,27668
US,WI,55031,43150
US,WI,55033,45368
US,WI,55035,104646
US,WI,55037,4295
US,WI,55039,103403
US,WI,55041,9004
US,WI,55043,51439
US,WI,55045,36960
US,WI,55047,18913
US,WI,55049,23678
US,WI,55051,5687
US,WI,55053,20643
US,WI,55055,84769
US,WI,55057,26687
US,WI,55059,169561
US,WI,55061,20434
US,WI,55063,118016
US,WI,55065,16665
US,WI,55067,19189
US,WI,55069,27593
US,WI,55071,78981
US,WI,55073,135692
US,WI,55075,40350
US,WI,55077,15574
US,WI,55078,4556
US,WI,55079,945726
US,WI,55081,46253
US,WI,55083,37930
US,WI,55085,35595
US,WI,55087,187885
US,WI,55089,89221
US,WI,55091,7287
US,WI,55093,42754
US,WI,55095,43783
US,WI,55097,70772
US,WI,55099,13351
US,WI,55101,196311
US,WI,55103,17252
US,WI,55105,163354
US,WI,55107,14178
US,WI,55109,90687
US,WI,55111,64442
US,WI,55113,16558
US,WI,55115,40899
US,WI,55117,115340
US,WI,55119,20343
US,WI,55121,29649
US,WI,55123,30822
US,WI,55125,22195
US,WI,55127,103868
US,WI,55129,15720
US,WI,55131,136034
US,WI,55133,404198
US,WI,55135,50990
US,WI,55137,24443
US,WI,55139,171907
US,WI,55141,72999
US,WY,00056,578759
US,WY,56001,38880
US,WY,56003,11790
US,WY,56005,46341
US,WY,56007,14800
US,WY,56009,13822
US,WY,56011,7584
US,WY,56013,39261
US,WY,56015,13211
US,WY,56017,4413
US,WY,56019,8445
US,WY,56021,99500
US,WY,56023,19830
US,WY,56025,79858
US,WY,56027,2356
US,WY,56029,29194
US,WY,56031,8393
US,WY,56033,30485
US,WY,56035,9831
US,WY,56037,42343
US,WY,56039,23464
US,WY,56041,20226
US,WY,56043,7805
US,WY,56045,6927
US,US,USDC1,5613442
